km,brand,fuel,gear,price,cv,year
157000,Opel,Other,Manual,4499,87,2014
54883,Mitsubishi,Gasoline,Manual,4500,72,2014
87000,Opel,Gasoline,Manual,4590,70,2014
100501,Hyundai,Gasoline,Manual,4599,87,2014
120100,Toyota,Diesel,Manual,4600,91,2014
70000,Skoda,Gasoline,Manual,4650,61,2014
195000,Volkswagen,Diesel,Manual,4650,106,2014
115395,Opel,Gasoline,Manual,4699,88,2014
93200,Opel,Gasoline,Manual,4700,70,2014
62200,Renault,Gasoline,Manual,4700,76,2014
63000,Renault,Gasoline,Manual,4750,76,2014
88000,Nissan,Gasoline,Manual,4800,81,2014
165000,Ford,Diesel,Manual,4850,76,2014
38000,Hyundai,Gasoline,Manual,12950,137,2015
60000,Volkswagen,Gasoline,Manual,12990,112,2015
171000,Mini,Diesel,Automatic,12999,145,2015
80000,Opel,Diesel,Manual,13100,138,2015
44270,Opel,Gasoline,Automatic,13650,142,2015
146653,Volkswagen,Diesel,Manual,13861,152,2015
87000,Ford,Gasoline,Manual,14390,162,2015
70800,Ford,Diesel,Automatic,14840,152,2015
164000,Bmw,Diesel,Manual,14950,187,2015
52250,Opel,Gasoline,Manual,16990,253,2015
99075,Jeep,Diesel,Automatic,16990,172,2015
103750,Skoda,Diesel,Automatic,16990,187,2015
88594,Seat,Gasoline,Automatic,19861,284,2015
94000,Bmw,Diesel,Automatic,23900,262,2015
63265,Dodge,Gasoline,Automatic,23900,310,2015
74574,Audi,Gasoline,Automatic,29861,304,2015
84925,Mercedes-Benz,Diesel,Automatic,33950,256,2015
79985,Land,Diesel,Automatic,65870,345,2016
48050,Aston,Gasoline,Automatic,97900,567,2016
9950,Dodge,Gasoline,Manual,198500,658,2016
6140,Mclaren,Gasoline,Automatic,297900,683,2016
83600,Hyundai,Gasoline,Manual,8360,102,2016
58218,Seat,Gasoline,Manual,8480,87,2016
66800,Ford,Diesel,Manual,9990,76,2016
63200,Ford,Diesel,Manual,9990,76,2016
63400,Peugeot,Diesel,Manual,10360,100,2016
154000,Mercedes-Benz,Diesel,Manual,10700,111,2016
88336,Seat,Gasoline,Manual,10980,112,2016
86800,Skoda,Gasoline,Manual,11360,112,2016
57900,Nissan,Gasoline,Manual,12199,118,2016
36250,Toyota,Hybrid,Automatic,12480,102,2016
68000,Kia,Diesel,Manual,12490,138,2016
92274,Seat,Gasoline,Automatic,13380,112,2016
16302,Nissan,Gasoline,Automatic,13690,119,2016
51800,Ford,Diesel,Manual,19000,152,2017
35500,Citroen,Gasoline,Automatic,19220,167,2017
52781,Audi,Gasoline,Automatic,19260,152,2017
42127,Nissan,Gasoline,Manual,19350,165,2017
85149,Volkswagen,Gasoline,Manual,19480,152,2017
94675,Renault,Diesel,Automatic,19490,162,2017
83524,Volkswagen,Diesel,Automatic,19580,152,2017
88050,Audi,Gasoline,Automatic,19990,152,2017
40805,Volkswagen,Gasoline,Manual,19990,223,2017
32655,Opel,Diesel,Automatic,20440,122,2017
68846,Jaguar,Diesel,Automatic,20450,181,2017
21510,Volkswagen,Gasoline,Automatic,20980,152,2017
92050,Mercedes-Benz,Diesel,Automatic,20990,172,2017
37893,Jaguar,Diesel,Automatic,21250,181,2017
68088,Seat,Diesel,Automatic,21450,152,2017
62050,Hyundai,Diesel,Automatic,21490,188,2017
34644,Ford,Gasoline,Manual,21589,162,2017
22142,Audi,Gasoline,Automatic,22480,152,2018
47600,Mazda,Diesel,Automatic,22749,177,2018
60442,Ford,Diesel,Automatic,22750,181,2018
43314,Ford,Diesel,Manual,22880,152,2018
40147,Ford,Gasoline,Automatic,22890,245,2018
26821,Ford,Gasoline,Automatic,22890,177,2018
46060,Volkswagen,Gasoline,Automatic,22980,233,2018
96043,Volkswagen,Diesel,Automatic,22980,152,2018
29158,Kia,Hybrid,Automatic,22980,143,2018
14108,Ford,Gasoline,Manual,22990,152,2018
22544,Ford,Gasoline,Manual,22990,152,2018
59687,Ford,Diesel,Manual,22990,181,2018
49250,Audi,Gasoline,Automatic,23249,193,2018
62879,Volkswagen,Gasoline,Automatic,23480,152,2018
57829,Volkswagen,Gasoline,Automatic,23480,181,2018
41530,Audi,Gasoline,Manual,23580,234,2018
41290,Audi,Gasoline,Manual,23689,152,2018
34431,Audi,Gasoline,Automatic,23880,152,2018
56000,Skoda,Gasoline,Automatic,23900,233,2018
13693,Nissan,Gasoline,Manual,19240,142,2019
17750,Opel,Gasoline,Manual,19290,133,2019
16772,Renault,Gasoline,Automatic,19420,142,2019
24054,Hyundai,Gasoline,Manual,19480,179,2019
59883,Ford,Hybrid,Manual,19490,142,2019
12636,Ford,Gasoline,Manual,19490,127,2019
10181,Kia,Gasoline,Manual,19690,134,2019
17783,Citroen,Gasoline,Manual,19749,133,2019
22672,Seat,Gasoline,Manual,19775,118,2019
10,Jeep,Gasoline,Manual,19790,122,2019
10,Abarth,Gasoline,Manual,19790,162,2019
8694,Seat,Gasoline,Manual,19850,133,2019
17999,Renault,Gasoline,Automatic,19900,161,2019
23999,Bmw,Diesel,Automatic,19980,152,2019
15691,Ford,Diesel,Manual,20680,152,2019
14785,Opel,Gasoline,Automatic,17950,133,2020
13500,Ford,Gasoline,Manual,17950,127,2020
8779,Seat,Electric,Automatic,17950,84,2020
24543,Volkswagen,Gasoline,Manual,17970,118,2020
19008,Dacia,Diesel,Manual,17990,118,2020
14484,Dacia,Gasoline,Manual,17990,152,2020
6604,Opel,Gasoline,Manual,17990,147,2020
4000,Hyundai,Gasoline,Manual,17990,122,2020
0,Hyundai,Gasoline,Manual,17990,122,2020
12874,Volkswagen,Gasoline,Manual,18240,118,2020
300,Opel,Gasoline,Automatic,18290,102,2020
6523,Hyundai,Gasoline,Manual,18370,142,2020
5750,Hyundai,Gasoline,Manual,18380,122,2020
7958,Ford,Gasoline,Manual,18398,127,2020
37385,Opel,Gasoline,Automatic,18400,133,2020
2500,Opel,Gasoline,Automatic,24990,133,2021
1250,Opel,Gasoline,Automatic,24990,133,2021
1000,Opel,Gasoline,Automatic,25150,133,2021
1000,Opel,Gasoline,Automatic,25350,133,2021
2650,Opel,Gasoline,Automatic,25450,133,2021
15,Opel,Electric,Automatic,25990,138,2021
100,Volkswagen,Gasoline,Manual,26049,133,2021
5000,Renault,Diesel,Automatic,26380,122,2021
6000,Opel,Electric,Automatic,26550,138,2021
100,Volkswagen,Gasoline,Manual,26699,152,2021
1800,Opel,Gasoline,Automatic,26790,133,2021
10,Opel,Gasoline,Manual,26940,133,2021
10,Hyundai,Gasoline,Automatic,26980,179,2021
3500,Renault,Diesel,Automatic,27080,122,2021
2500,Renault,Diesel,Automatic,27280,122,2021
10,Ford,Diesel,Manual,27650,122,2021
5,Seat,Gasoline,Automatic,27670,152,2021
147000,Peugeot,Gasoline,Manual,3000,96,2011
102000,Citroen,Gasoline,Manual,3100,69,2011
103000,Renault,Gasoline,Manual,3100,76,2011
78000,Volkswagen,Gasoline,Manual,3199,61,2011
134000,Lancia,Gasoline,Manual,3200,96,2011
226000,Seat,Diesel,Manual,3200,76,2011
142000,Renault,Gasoline,Manual,3200,76,2011
141489,Nissan,Gasoline,Manual,3250,81,2011
178000,Peugeot,Diesel,Manual,3290,113,2011
106122,Fiat,Gasoline,Manual,3290,70,2011
180000,Suzuki,Gasoline,Manual,3299,95,2011
64800,Volkswagen,Gasoline,Manual,3300,61,2011
293000,Opel,Diesel,Manual,3300,162,2011
73500,Renault,Gasoline,Manual,3350,59,2011
93427,Renault,Gasoline,Manual,3350,59,2011
114569,Kia,Gasoline,Manual,3390,66,2011
100000,Smart,Gasoline,Automatic,3290,62,2012
56000,Chevrolet,Gasoline,Manual,3290,69,2012
100000,Chevrolet,Gasoline,Manual,3300,69,2012
143000,Ford,Gasoline,Manual,3300,70,2012
76000,Peugeot,Gasoline,Manual,3350,69,2012
150000,Peugeot,Diesel,Manual,3399,69,2012
117000,Ford,Gasoline,Manual,3399,70,2012
307000,Volkswagen,Diesel,Manual,3400,76,2012
210000,Dacia,Gasoline,Manual,3450,84,2012
114000,Renault,Gasoline,Manual,3490,76,2012
117000,Hyundai,Diesel,Manual,3490,91,2012
49900,Chevrolet,Gasoline,Manual,3490,69,2012
45000,Fiat,Gasoline,Manual,3490,70,2012
90000,Nissan,Gasoline,Manual,3490,69,2012
78905,Peugeot,Gasoline,Manual,3499,69,2012
99933,Fiat,Gasoline,Manual,3555,70,2012
293000,Hyundai,Diesel,Manual,3590,91,2012
97000,Renault,Gasoline,Manual,3600,76,2012
112000,Skoda,Gasoline,Manual,3800,61,2013
220100,Opel,Diesel,Manual,3850,91,2013
184000,Fiat,Gasoline,Manual,3900,70,2013
137879,Fiat,Gasoline,Manual,3900,70,2013
132678,Toyota,Gasoline,Manual,3950,69,2013
88000,Toyota,Gasoline,Manual,3950,69,2013
125000,Opel,Gasoline,Manual,3990,70,2013
38000,Renault,Gasoline,Manual,3990,76,2013
78651,Peugeot,Gasoline,Manual,3999,69,2013
255000,Volkswagen,Diesel,Manual,4100,76,2013
167205,Fiat,Other,Manual,4100,78,2013
49700,Skoda,Gasoline,Manual,4200,61,2013
110000,Opel,Gasoline,Manual,3999,70,2014
110000,Volkswagen,Gasoline,Manual,4200,61,2014
189343,Skoda,Diesel,Manual,4250,91,2014
44000,Chevrolet,Gasoline,Manual,4350,69,2014
125000,Volkswagen,Gasoline,Manual,4400,69,2014
85690,Ford,Gasoline,Manual,4450,70,2014
77782,Ford,Gasoline,Manual,4470,70,2014
106405,Opel,Gasoline,Manual,4490,70,2014
86000,Mitsubishi,Gasoline,Manual,4490,72,2014
95000,Toyota,Gasoline,Manual,4490,69,2014
244500,Citroen,Gasoline,Manual,4500,83,2014
68000,Toyota,Gasoline,Manual,4500,69,2014
134000,Skoda,Gasoline,Manual,4500,69,2014
114500,Skoda,Gasoline,Manual,4550,61,2014
151369,Kia,Gasoline,Manual,4590,70,2014
134000,Opel,Gasoline,Manual,4600,88,2014
71000,Toyota,Gasoline,Manual,4650,69,2014
95294,Mercedes-Benz,Gasoline,Manual,15990,158,2015
135000,Mercedes-Benz,Diesel,Automatic,15999,138,2015
89039,Volkswagen,Diesel,Automatic,17777,152,2015
65747,Volkswagen,Hybrid,Automatic,17979,207,2015
17232,Mercedes-Benz,Gasoline,Manual,18945,124,2015
97600,Mercedes-Benz,Diesel,Automatic,19990,138,2015
97250,Audi,Gasoline,Manual,19995,227,2015
81768,Audi,Diesel,Automatic,20879,193,2015
42184,Jeep,Diesel,Automatic,20979,172,2015
89000,Bmw,Diesel,Automatic,21500,262,2015
91800,Mercedes-Benz,Diesel,Automatic,21900,172,2015
98500,Volkswagen,Diesel,Automatic,23995,248,2015
52251,Bmw,Diesel,Automatic,26895,193,2015
68247,Volkswagen,Diesel,Automatic,27888,248,2015
73860,Volkswagen,Diesel,Automatic,27888,248,2015
62825,Volkswagen,Gasoline,Automatic,34822,339,2015
147500,Porsche,Diesel,Automatic,34900,262,2015
186000,Porsche,Gasoline,Automatic,45000,338,2015
99900,Mercedes-Benz,Gasoline,Automatic,59600,537,2015
163000,Volkswagen,Gasoline,Manual,2700,61,2015
48000,Porsche,Diesel,Automatic,51000,262,2016
52500,Audi,Gasoline,Automatic,55510,406,2016
25000,Mitsubishi,Gasoline,Manual,6490,72,2016
71586,Hyundai,Gasoline,Manual,6999,68,2016
74844,Opel,Gasoline,Manual,7399,91,2016
56541,Nissan,Gasoline,Manual,7944,81,2016
36000,Fiat,Gasoline,Manual,7990,70,2016
41850,Seat,Gasoline,Manual,7990,61,2016
121808,Opel,Diesel,Manual,8995,122,2016
12466,Skoda,Gasoline,Manual,9490,61,2016
100000,Ford,Diesel,Manual,9500,122,2016
27732,Volkswagen,Gasoline,Manual,9955,76,2016
31230,Toyota,Gasoline,Manual,9960,100,2016
150000,Volkswagen,Gasoline,Automatic,9995,112,2016
81376,Hyundai,Gasoline,Manual,10333,137,2016
68585,Skoda,Diesel,Automatic,10970,91,2016
69188,Opel,Gasoline,Manual,11250,127,2016
64783,Volkswagen,Gasoline,Manual,11288,87,2016
60671,Toyota,Hybrid,Automatic,11480,74,2016
41713,Volkswagen,Gasoline,Manual,11555,87,2016
37109,Skoda,Gasoline,Automatic,25950,233,2017
41965,Volkswagen,Gasoline,Automatic,25995,233,2017
73826,Volkswagen,Diesel,Automatic,26330,244,2017
40752,Volvo,Diesel,Manual,26770,193,2017
72833,Volvo,Diesel,Automatic,26940,193,2017
45174,Audi,Gasoline,Automatic,26950,256,2017
85900,Mercedes-Benz,Diesel,Automatic,27777,172,2017
121866,Volvo,Diesel,Automatic,27790,238,2017
62880,Skoda,Gasoline,Automatic,27844,181,2017
96800,Mercedes-Benz,Diesel,Automatic,27856,197,2017
62500,Mercedes-Benz,Diesel,Automatic,27888,197,2017
55644,Opel,Gasoline,Automatic,27950,264,2017
74000,Mercedes-Benz,Diesel,Automatic,28888,197,2017
44338,Volvo,Hybrid,Automatic,28940,292,2017
62467,Volkswagen,Diesel,Automatic,29450,207,2017
73720,Ford,Gasoline,Automatic,29489,321,2017
51511,Volkswagen,Gasoline,Automatic,29588,223,2017
75000,Mercedes-Benz,Diesel,Automatic,29885,172,2017
72600,Mercedes-Benz,Diesel,Automatic,29888,197,2017
39430,Volkswagen,Gasoline,Automatic,29999,223,2017
31983,Audi,Diesel,Automatic,27450,193,2018
45241,Mercedes-Benz,Diesel,Automatic,27950,152,2018
75421,Volkswagen,Gasoline,Automatic,28477,181,2018
104307,Volvo,Diesel,Automatic,28770,193,2018
62910,Skoda,Gasoline,Automatic,28870,223,2018
34459,Volkswagen,Gasoline,Automatic,28870,248,2018
76713,Volkswagen,Diesel,Automatic,28870,193,2018
28500,Audi,Gasoline,Automatic,28880,193,2018
23693,Seat,Gasoline,Automatic,28950,304,2018
31000,Seat,Gasoline,Automatic,28990,354,2018
80454,Volkswagen,Diesel,Automatic,28990,244,2018
97582,Volvo,Diesel,Automatic,29990,193,2018
45082,Opel,Diesel,Automatic,30450,212,2018
46455,Audi,Gasoline,Automatic,30650,193,2018
29509,Audi,Gasoline,Automatic,30850,152,2018
51685,Volvo,Gasoline,Automatic,30880,193,2018
44929,Volkswagen,Diesel,Automatic,31190,193,2018
69530,Volkswagen,Gasoline,Automatic,31490,223,2018
53966,Volvo,Diesel,Automatic,31770,193,2018
74749,Volkswagen,Gasoline,Automatic,31858,223,2018
31954,Volkswagen,Gasoline,Automatic,28960,248,2019
22522,Seat,Gasoline,Automatic,29640,304,2019
22804,Volvo,Diesel,Automatic,29880,152,2019
12011,Volkswagen,Gasoline,Automatic,29950,152,2019
21371,Mazda,Diesel,Automatic,30980,187,2019
64887,Bmw,Diesel,Automatic,31345,193,2019
25218,Volkswagen,Diesel,Automatic,31990,152,2019
21340,Ford,Diesel,Automatic,32490,193,2019
27482,Volvo,Gasoline,Automatic,32780,253,2019
18752,Mercedes-Benz,Diesel,Automatic,33485,193,2019
21518,Mercedes-Benz,Diesel,Automatic,33890,162,2019
45150,Mercedes-Benz,Gasoline,Automatic,33890,248,2019
28416,Volvo,Gasoline,Automatic,33950,314,2019
22900,Opel,Gasoline,Automatic,24990,167,2020
5784,Volkswagen,Gasoline,Manual,25890,152,2020
10,Seat,Diesel,Automatic,25950,152,2020
19211,Volkswagen,Diesel,Manual,26290,152,2020
12825,Skoda,Gasoline,Automatic,26396,152,2020
13053,Volkswagen,Gasoline,Automatic,26450,152,2020
3033,Ford,Hybrid,Manual,26490,157,2020
9997,Volkswagen,Gasoline,Manual,26750,152,2020
10,Skoda,Gasoline,Automatic,27290,152,2020
9870,Volkswagen,Gasoline,Automatic,27380,152,2020
13778,Mercedes-Benz,Gasoline,Manual,27790,138,2020
11029,Volkswagen,Gasoline,Manual,27852,152,2020
1850,Opel,Gasoline,Automatic,26950,133,2021
2560,Opel,Gasoline,Automatic,26950,133,2021
5,Mazda,Gasoline,Automatic,26990,124,2021
15,Subaru,Hybrid,Automatic,26990,152,2021
10,Opel,Gasoline,Automatic,27340,133,2021
100,Mazda,Gasoline,Automatic,27490,152,2021
15,Kia,Gasoline,Manual,27490,162,2021
10,Seat,Gasoline,Automatic,27780,152,2021
25,Volkswagen,Gasoline,Automatic,27890,152,2021
15,Kia,Hybrid,Automatic,27990,143,2021
5,Mazda,Gasoline,Manual,27990,189,2021
1500,Renault,Gasoline,Manual,27990,142,2021
0,Hyundai,Gasoline,Manual,28190,181,2021
4900,Peugeot,Gasoline,Automatic,28377,133,2021
10,Jeep,Gasoline,Automatic,28489,152,2021
15,Nissan,Electric,Automatic,28490,221,2021
5,Mazda,Gasoline,Automatic,28490,189,2021
15,Kia,Gasoline,Automatic,28490,162,2021
15,Jeep,Gasoline,Automatic,28490,152,2021
95890,Kia,Gasoline,Manual,5890,91,2011
139675,Volkswagen,Gasoline,Manual,5900,106,2011
106829,Opel,Gasoline,Manual,5900,102,2011
99500,Peugeot,Gasoline,Manual,5950,158,2011
130000,Seat,Gasoline,Manual,5980,106,2011
89745,Ford,Gasoline,Manual,5984,83,2011
100148,Volkswagen,Diesel,Manual,5990,76,2011
103140,Seat,Gasoline,Manual,5990,87,2011
109000,Citroen,Gasoline,Manual,5990,122,2011
128000,Seat,Gasoline,Manual,5999,122,2011
96627,Kia,Diesel,Manual,6190,130,2011
114495,Volkswagen,Gasoline,Manual,6200,124,2011
145000,Daihatsu,Gasoline,Manual,6299,106,2011
155319,Volkswagen,Gasoline,Manual,6350,106,2011
46313,Ford,Gasoline,Manual,6450,83,2011
172060,Volkswagen,Diesel,Manual,6450,106,2011
116000,Volkswagen,Gasoline,Manual,6490,81,2011
240000,Volkswagen,Diesel,Automatic,6490,142,2011
151749,Skoda,Diesel,Manual,6499,112,2011
185000,Audi,Diesel,Manual,6499,172,2011
119000,Ford,Diesel,Manual,6995,102,2013
110000,Skoda,Diesel,Manual,6995,91,2013
74500,Opel,Gasoline,Manual,7000,118,2013
112000,Opel,Gasoline,Manual,7100,142,2013
121891,Hyundai,Diesel,Manual,7250,91,2013
141300,Volkswagen,Diesel,Manual,7250,106,2013
80127,Ford,Gasoline,Manual,7299,127,2013
50350,Toyota,Gasoline,Manual,7299,100,2013
111508,Renault,Diesel,Manual,7350,111,2013
39923,Nissan,Electric,Automatic,7350,111,2013
45400,Toyota,Gasoline,Manual,7350,99,2013
112500,Volkswagen,Diesel,Manual,7390,106,2013
29500,Kia,Gasoline,Manual,7400,91,2013
70644,Toyota,Gasoline,Manual,7450,100,2013
187000,Opel,Diesel,Automatic,7450,197,2013
59501,Dacia,Gasoline,Manual,7490,106,2013
218000,Skoda,Diesel,Automatic,7500,152,2013
176000,Volkswagen,Diesel,Automatic,7600,142,2013
69114,Opel,Gasoline,Manual,7690,88,2014
48258,Renault,Gasoline,Manual,7690,91,2014
77700,Opel,Gasoline,Manual,7790,88,2014
50000,Ford,Gasoline,Manual,7800,81,2014
65561,Ford,Gasoline,Manual,7894,81,2014
171000,Volkswagen,Diesel,Manual,7899,106,2014
70100,Seat,Gasoline,Manual,7950,70,2014
77200,Opel,Gasoline,Manual,7980,122,2014
110900,Skoda,Gasoline,Manual,7980,70,2014
65595,Mazda,Gasoline,Manual,7989,85,2014
67930,Volkswagen,Gasoline,Manual,7990,61,2014
95649,Opel,Diesel,Manual,7998,112,2014
157436,Volkswagen,Other,Manual,7999,111,2014
54000,Fiat,Gasoline,Manual,8250,70,2014
59900,Skoda,Diesel,Manual,8250,76,2014
74700,Renault,Gasoline,Manual,8290,118,2014
67100,Renault,Diesel,Manual,8300,76,2014
110702,Volkswagen,Gasoline,Manual,8350,87,2014
95893,Volkswagen,Gasoline,Manual,8450,91,2014
65200,Opel,Gasoline,Manual,7445,70,2015
223000,Opel,Diesel,Manual,7450,138,2015
61848,Seat,Gasoline,Manual,7490,70,2015
42000,Smart,Gasoline,Manual,7499,91,2015
64000,Renault,Gasoline,Manual,7499,112,2015
58000,Volkswagen,Gasoline,Manual,7499,76,2015
73000,Ford,Gasoline,Manual,7500,61,2015
72000,Skoda,Gasoline,Manual,7600,91,2015
65364,Renault,Gasoline,Manual,7650,91,2015
242599,Bmw,Diesel,Manual,7690,152,2015
47800,Seat,Gasoline,Manual,7750,61,2015
36700,Hyundai,Gasoline,Manual,7780,88,2015
86500,Opel,Gasoline,Manual,7900,70,2015
61000,Fiat,Gasoline,Manual,7900,70,2015
47000,Suzuki,Gasoline,Manual,7900,95,2015
74500,Peugeot,Gasoline,Manual,7920,83,2015
39324,Nissan,Gasoline,Automatic,7950,81,2015
104330,Opel,Gasoline,Manual,7950,142,2015
49000,Renault,Electric,Automatic,7250,93,2016
173278,Opel,Diesel,Manual,7280,172,2016
233452,Mazda,Diesel,Manual,7280,152,2016
78000,Volkswagen,Gasoline,Manual,7330,61,2016
201892,Opel,Diesel,Automatic,7380,138,2016
202931,Opel,Diesel,Automatic,7380,138,2016
52908,Renault,Electric,Automatic,7380,93,2016
31516,Hyundai,Gasoline,Manual,7390,68,2016
77000,Opel,Gasoline,Manual,7400,91,2016
83950,Seat,Gasoline,Manual,7450,91,2016
50061,Smart,Gasoline,Manual,7490,72,2016
18400,Suzuki,Gasoline,Automatic,7490,69,2016
120000,Renault,Diesel,Manual,7497,91,2016
81164,Ford,Gasoline,Manual,7499,83,2016
147916,Peugeot,Diesel,Automatic,7580,122,2016
26963,Toyota,Gasoline,Manual,7590,70,2016
33443,Volkswagen,Gasoline,Manual,7590,61,2016
103000,Volkswagen,Gasoline,Manual,7650,61,2016
98450,Bmw,Gasoline,Automatic,49989,568,2017
109522,Opel,Gasoline,Manual,6980,70,2017
30802,Opel,Gasoline,Manual,7980,70,2017
69200,Opel,Gasoline,Manual,8980,70,2017
82500,Opel,Gasoline,Manual,9480,70,2017
73003,Opel,Diesel,Manual,10450,96,2017
42909,Opel,Gasoline,Manual,11450,106,2017
83910,Opel,Diesel,Automatic,11480,138,2017
102051,Volkswagen,Diesel,Manual,13499,152,2017
42720,Nissan,Gasoline,Automatic,13750,118,2017
87456,Opel,Diesel,Manual,13950,137,2017
109001,Opel,Diesel,Manual,14480,172,2017
14418,Kia,Gasoline,Automatic,15900,127,2017
59366,Volkswagen,Diesel,Automatic,15900,118,2017
96803,Opel,Diesel,Manual,16950,172,2017
39150,Opel,Gasoline,Automatic,16980,142,2017
12393,Opel,Gasoline,Manual,16950,122,2018
40450,Volkswagen,Gasoline,Manual,18480,127,2018
35318,Mercedes-Benz,Gasoline,Manual,18885,124,2018
53012,Opel,Gasoline,Manual,18980,142,2018
4377,Opel,Gasoline,Manual,18980,133,2018
31925,Nissan,Diesel,Manual,18990,118,2018
88104,Opel,Diesel,Automatic,19980,172,2018
36577,Opel,Gasoline,Automatic,19980,167,2018
76136,Opel,Diesel,Automatic,20950,172,2018
25350,Audi,Hybrid,Automatic,22480,207,2018
50425,Opel,Diesel,Automatic,22480,172,2018
59445,Mazda,Gasoline,Automatic,22980,162,2018
30246,Opel,Hybrid,Automatic,22980,76,2018
59974,Peugeot,Diesel,Automatic,23720,122,2018
23910,Peugeot,Gasoline,Automatic,24990,133,2018
47200,Volkswagen,Gasoline,Automatic,25480,233,2018
93500,Volkswagen,Diesel,Automatic,26380,193,2018
100084,Mercedes-Benz,Diesel,Automatic,26894,197,2018
125856,Mercedes-Benz,Diesel,Automatic,27965,172,2018
13450,Bmw,Electric,Automatic,24900,187,2019
31323,Skoda,Gasoline,Automatic,27990,152,2019
21000,Volkswagen,Gasoline,Automatic,27990,152,2019
41300,Mazda,Gasoline,Automatic,28885,197,2019
21450,Ford,Hybrid,Automatic,28950,191,2019
632,Mercedes-Benz,Electric,Automatic,31450,118,2019
48000,Mercedes-Benz,Diesel,Automatic,33951,197,2019
3500,Mazda,Gasoline,Manual,36900,187,2019
24000,Audi,Diesel,Automatic,37551,207,2019
17394,Citroen,Diesel,Automatic,42990,179,2019
40750,Volkswagen,Diesel,Automatic,44900,152,2019
58651,Opel,Gasoline,Manual,8490,74,2019
49719,Opel,Gasoline,Manual,8790,74,2019
15449,Toyota,Gasoline,Manual,8950,73,2019
17419,Toyota,Gasoline,Manual,8950,73,2019
10684,Toyota,Gasoline,Manual,8950,73,2019
15802,Toyota,Gasoline,Manual,8950,73,2019
33545,Opel,Gasoline,Manual,8990,74,2019
7000,Mazda,Gasoline,Manual,25985,167,2020
6000,Suzuki,Hybrid,Automatic,25985,99,2020
6,Skoda,Gasoline,Automatic,26400,152,2020
4009,Mini,Gasoline,Automatic,26980,195,2020
6,Skoda,Gasoline,Automatic,27500,152,2020
7500,Mazda,Gasoline,Manual,27985,134,2020
1510,Volkswagen,Gasoline,Automatic,27990,152,2020
7990,Mini,Gasoline,Automatic,28590,195,2020
50,Ford,Gasoline,Manual,29990,152,2020
4210,Mazda,Diesel,Manual,30790,152,2020
5950,Citroen,Diesel,Automatic,30925,165,2020
7000,Mazda,Gasoline,Automatic,31985,197,2020
11490,Ford,Gasoline,Manual,31990,152,2020
7623,Audi,Gasoline,Automatic,34951,193,2020
22640,Ford,Diesel,Automatic,34990,133,2020
8403,Audi,Diesel,Automatic,35951,193,2020
9500,Volkswagen,Electric,Automatic,35990,207,2020
16400,Bmw,Gasoline,Automatic,38751,262,2020
128000,Fiat,Gasoline,Manual,3390,70,2011
268999,Mercedes-Benz,Diesel,Manual,3390,111,2011
102000,Toyota,Gasoline,Manual,3400,69,2011
49000,Renault,Gasoline,Manual,3450,76,2011
11700,Hyundai,Gasoline,Manual,3450,70,2011
107900,Fiat,Gasoline,Manual,3480,70,2011
111600,Renault,Gasoline,Manual,3490,76,2011
137000,Seat,Diesel,Manual,3490,91,2011
72000,Renault,Gasoline,Manual,3490,76,2011
82149,Hyundai,Gasoline,Manual,3498,70,2011
95000,Ford,Gasoline,Manual,3499,70,2011
168999,Opel,Gasoline,Manual,3499,88,2011
